Start,End,Open,High,Low,Close,Volume,Market Cap
2025-12-27,2025-12-28,0.8486705200000001,0.8488573770000001,0.8486450395000001,0.8487299745000001,74935655041.826,158616921990.30045
2025-12-26,2025-12-27,0.8488318965000001,0.8488828575,0.8484751695000001,0.8486705200000001,90883572653.21494,158605079142.90707
2025-12-25,2025-12-26,0.8487214810000001,0.84884039,0.8486620265000001,0.8487724420000001,70106646298.05711,158620106431.15024
2025-12-24,2025-12-25,0.8487894290000001,0.8488828575,0.8485685980000001,0.8487214810000001,91132619252.43439,158643894289.3359
2025-12-23,2025-12-24,0.8487724420000001,0.8489762860000001,0.8486195590000001,0.8488149095,97212546691.31349,158646679021.63657
2025-12-22,2025-12-23,0.8490867015000001,0.8490867015000001,0.848755455,0.848755455,92581478720.39334,158603968060.50488
2025-12-21,2025-12-22,0.8490017665,0.8491376625000001,0.8489762860000001,0.8490697145,66393884989.40276,158579049629.31436
2025-12-20,2025-12-21,0.8488318965000001,0.8490102600000001,0.8488149095,0.8490102600000001,93926832287.59032,158172698072.92157
2025-12-19,2025-12-20,0.84884039,0.8490017665,0.8486705200000001,0.84884039,140121417058.89407,158133112722.17218
2025-12-18,2025-12-19,0.8490357405000001,0.8490442340000001,0.8486705200000001,0.8488488835000001,134793012791.87994,158168993847.54834
2025-12-17,2025-12-18,0.8491971170000001,0.8491971170000001,0.8489168315000001,0.8490442340000001,116923116697.58539,158201522892.8821
2025-12-16,2025-12-17,0.8492480780000001,0.8492650650000001,0.8491121820000002,0.8491971170000001,135718856462.7657,158196119463.49216
2025-12-15,2025-12-16,0.8493924675000002,0.8494179480000001,0.849231091,0.8492480780000001,103378530404.96051,158189365407.6166
2025-12-14,2025-12-15,0.8493839740000001,0.8495028830000001,0.8493754805000001,0.8494094545,65473813144.48174,158198165658.75607
2025-12-13,2025-12-14,0.8494349350000001,0.8494349350000001,0.84935,0.8493754805000001,91360003510.62949,158157927711.64175
2025-12-12,2025-12-13,0.8494604155000001,0.8495368570000001,0.8492905455,0.8494264415,125122964218.20726,158093937272.16302
2025-12-11,2025-12-12,0.8494604155000001,0.849485896,0.8492735585000001,0.849451922,148014208961.8083,158043639785.0548
2025-12-10,2025-12-11,0.8493924675000002,0.8495198700000001,0.8492056105000001,0.8494604155000001,145771660109.91818,157931448262.52142
2025-12-09,2025-12-10,0.8493584935000001,0.8493924675000002,0.8491801300000001,0.8493839740000001,123801583017.85272,157714043971.55383
2025-12-08,2025-12-09,0.8494434285000001,0.8494434285000001,0.8491461560000001,0.8493754805000001,121921529890.52432,157672259637.28598
2025-12-07,2025-12-08,0.8494349350000001,0.8494943895000001,0.8493415065000002,0.8494434285000001,79077195309.77962,157678227454.16354
2025-12-06,2025-12-07,0.8493754805000001,0.8495198700000001,0.8492491608795467,0.8495028830000001,103720705645.10735,157663445658.43686
2025-12-05,2025-12-06,0.8494264415,0.8496982335000001,0.849182872074233,0.8493754805000001,122498977983.06288,157552737876.84766
2025-12-04,2025-12-05,0.8494349350000001,0.849604805,0.8491801300000001,0.8494264415,155151856453.6256,157310419757.39716
2025-12-03,2025-12-04,0.8495538440000001,0.8496217920000002,0.8492735585000001,0.8494264415,174629827544.71802,156867229117.05374
2025-12-02,2025-12-03,0.8492650650000001,0.849604805,0.8491716365,0.8495453505,150291686980.26117,156784571348.3674
2025-12-01,2025-12-02,0.8493754805000001,0.8494349350000001,0.8489762860000001,0.8492735585000001,147819747844.29587,156777672566.06036
2025-11-30,2025-12-01,0.8494774025000001,0.8495113765,0.849231091,0.8493839740000001,75494177632.24152,156804374797.88
2025-11-29,2025-11-30,0.84935,0.8495793245000001,0.8493245195000001,0.8494689090000002,102267342663.90834,156804938233.58963
2025-11-28,2025-11-29,0.8491631430000001,0.8495793245000001,0.849061221,0.8493415065000002,117133668008.56033,156749011772.6547
2025-11-27,2025-11-28,0.8491801300000001,0.8492735585000001,0.8490782080000001,0.8491716365,149167012711.45383,156728694563.30377
2025-11-26,2025-11-27,0.848942312,0.8493839740000001,0.8488828575,0.8491886235,142031868983.471,156677583493.60254
2025-11-25,2025-11-26,0.8490442340000001,0.8491546495000001,0.8487469615000001,0.8489677925000001,148994303440.37134,156624291818.77792
2025-11-24,2025-11-25,0.8489932730000002,0.8491886235,0.848755455,0.8490442340000001,149901170993.10925,156578011779.56058
2025-11-23,2025-11-24,0.8487979225000001,0.8490102600000001,0.8487299745000001,0.8489677925000001,127073602335.56125,156684282362.4469
2025-11-22,2025-11-23,0.8487214810000001,0.8488488835000001,0.8486110655000001,0.8487979225000001,199184114544.3634,156837523224.77924
2025-11-21,2025-11-22,0.8483052995000001,0.8487979225000001,0.84799104,0.8487384680000001,261795473982.02744,156429053363.84134
2025-11-20,2025-11-21,0.8483902345000001,0.848585585,0.8480335075000001,0.8483477670000001,194866943242.6235,156011017655.7894
2025-11-19,2025-11-20,0.8488573770000001,0.8488828575,0.8482543385000001,0.848398728,168053501433.05783,156046576079.8279
2025-11-18,2025-11-19,0.8483137930000001,0.8490102600000001,0.8482288580000001,0.8488573770000001,248263222072.90515,156154909436.9025
2025-11-17,2025-11-18,0.8487129875,0.8488149095,0.8481354295000001,0.8483817410000001,203568967691.00546,156168061295.60565
2025-11-16,2025-11-17,0.8487809355000001,0.8488488835000001,0.8483477670000001,0.8486450395000001,122193882813.95721,156193540705.20895
2025-11-15,2025-11-16,0.8485940785000001,0.8488234030000001,0.8484581825,0.8487469615000001,196909129530.5314,156182568076.9754
2025-11-14,2025-11-15,0.8487214810000001,0.8490102600000001,0.8485006500000001,0.8485940785000001,244791578033.50354,156229034485.6895
2025-11-13,2025-11-14,0.8491546495000001,0.8491716365,0.8486705200000001,0.8487129875,181815379072.55838,156238533170.456
2025-11-12,2025-11-13,0.8489338185,0.8492735585000001,0.8488998445000001,0.8491461560000001,195490879031.33057,155811643263.66107
2025-11-11,2025-11-12,0.8489932730000002,0.8492990390000001,0.8488913510000001,0.8489338185,324423474027.93243,155800409398.661
2025-11-10,2025-11-11,0.849129169,0.8492990390000001,0.8489253250000002,0.8489762860000001,231472578645.12695,155786091607.4205
2025-11-09,2025-11-10,0.8490272470000001,0.849231091,0.8489253250000002,0.8490782080000001,142561380719.0465,155781280314.86877
2025-11-08,2025-11-09,0.8488149095,0.8491121820000002,0.8485940785000001,0.8490357405000001,202285557670.18607,155735217494.943
2025-11-07,2025-11-08,0.8488573770000001,0.8491886235,0.848109949,0.8490187535000001,199579552411.39325,155724773374.63446
2025-11-06,2025-11-07,0.8492225975000001,0.8492480780000001,0.8488149095,0.8488658705000002,168330791780.57452,155766287018.8733
2025-11-05,2025-11-06,0.8492141040000001,0.84935,0.8489508055000001,0.8492056105000001,289016418008.36285,155773875397.87402
2025-11-04,2025-11-05,0.8491121820000002,0.8492141040000001,0.8486790135000001,0.8491801300000001,238261164365.11813,155749580266.1111
2025-11-03,2025-11-04,0.8491971170000001,0.849316026,0.849061221,0.8491121820000002,155705706740.12216,155784392155.199
2025-11-02,2025-11-03,0.8489932730000002,0.8492990390000001,0.8489677925000001,0.8491886235,92079716324.75478,155769619219.46756
2025-11-01,2025-11-02,0.8489762860000001,0.8513517996019198,0.8487384680000001,0.8489932730000002,124571124585.57019,155741469297.96222
2025-10-31,2025-11-01,0.8492225975000001,0.8492395845000001,0.8487214810000001,0.8489083380000001,190707446411.3435,155702316932.06085
2025-10-30,2025-10-31,0.8493754805000001,0.8494264415,0.8489508055000001,0.8491801300000001,216779788313.57233,155701197303.05505
2025-10-29,2025-10-30,0.8494009610000001,0.849485896,0.8492820520000001,0.8493415065000002,177639055198.6211,155652613700.709
2025-10-28,2025-10-29,0.8493245195000001,0.8494349350000001,0.8491801300000001,0.8494179480000001,155063906707.53152,155614705120.66595
2025-10-27,2025-10-28,0.8494009610000001,0.8494009610000001,0.8491716365,0.849316026,181404141254.19724,155543465363.68903
2025-10-26,2025-10-27,0.8494689090000002,0.8495113765,0.8492990390000001,0.84935,118530928165.89287,155449434579.2313
2025-10-25,2025-10-26,0.8494774025000001,0.8495368570000001,0.8493839740000001,0.8494434285000001,111567883727.0208,155354897558.9896
2025-10-24,2025-10-25,0.8495283635000002,0.8496132985000001,0.84935,0.8494774025000001,151428171799.40628,155178244948.62778
2025-10-23,2025-10-24,0.849451922,0.8496387790000001,0.8493839740000001,0.8495198700000001,176605646606.11374,155037749920.3092
2025-10-22,2025-10-23,0.8495963115,0.8497152205,0.8492650650000001,0.8494264415,215846772370.53772,154766980713.24942
2025-10-21,2025-10-22,0.8495793245000001,0.8497237140000001,0.8494264415,0.8495878180000002,175045256429.3144,154579284630.8936
2025-10-20,2025-10-21,0.8496132985000001,0.8496812465,0.8492990390000001,0.849570831,160036992373.5134,154501458377.67004
2025-10-19,2025-10-20,0.8495283635000002,0.8496897400000001,0.8494264415,0.8495878180000002,107908028207.54391,154444007935.3576
2025-10-18,2025-10-19,0.8496387790000001,0.8497237140000001,0.8494349350000001,0.8495538440000001,180962259644.62466,154305810765.5433
2025-10-17,2025-10-18,0.8494264415,0.8496897400000001,0.8492225975000001,0.8496302855000001,250556832307.39127,154117162380.10913
2025-10-16,2025-10-17,0.8496897400000001,0.849774675,0.8493754805000001,0.8493754805000001,191477758558.17273,153839247105.7422
2025-10-15,2025-10-16,0.8496897400000001,0.850114415,0.8495198700000001,0.8496812465,226591005328.92502,153289160778.7873
2025-10-14,2025-10-15,0.8500804410000001,0.8501568825000001,0.8495963115,0.8496812465,251882885424.0105,152888312728.75064
2025-10-13,2025-10-14,0.8501568825000001,0.850182363,0.8497491945000001,0.8500804410000001,270901809141.71423,152823334131.07568
2025-10-12,2025-10-13,0.8501653760000002,0.8502248305000002,0.8493584935000001,0.8501314020000001,229583091222.04843,152504597085.43637
2025-10-11,2025-10-12,0.8509297910000001,0.8510402065,0.849774675,0.8502078435,454200541611.99225,152280424212.75397
2025-10-10,2025-10-11,0.8495878180000002,0.8550066710000002,0.8493075325000001,0.8504541550000001,207933695187.88416,151534648212.01474
2025-10-09,2025-10-10,0.849451922,0.849740701,0.8492565715,0.849655766,185765572251.96786,151288849374.88937
2025-10-08,2025-10-09,0.8495283635000002,0.8496812465,0.8493245195000001,0.8494434285000001,221985036315.62878,150951680320.48883
2025-10-07,2025-10-08,0.8495453505,0.8498511165000001,0.8494774025000001,0.8495538440000001,207213462594.32855,150599341608.129
2025-10-06,2025-10-07,0.8494774025000001,0.8497576880000001,0.8493415065000002,0.8495453505,176619775263.04272,150392117594.29688
2025-10-05,2025-10-06,0.8495623375000002,0.8496387790000001,0.8492905455,0.8494179480000001,158591110141.1179,150079726059.88818
2025-10-04,2025-10-05,0.8497322075000001,0.8498426230000001,0.8495198700000001,0.8495538440000001,174213789009.207,149744896174.11115
2025-10-03,2025-10-04,0.8497322075000001,0.8499190645,0.8495623375000002,0.8497322075000001,200292506042.2798,149514138416.51852
2025-10-02,2025-10-03,0.8496387790000001,0.849825636,0.8495538440000001,0.8496897400000001,194005444196.9968,149262266755.86575
2025-10-01,2025-10-02,0.8492225975000001,0.8498171425000002,0.8492225975000001,0.8496217920000002,177285176267.70114,148560804982.5101
2025-09-30,2025-10-01,0.8495963115,0.8497152205,0.8491036885000001,0.8492395845000001,166535585163.8259,148342123701.5443
2025-09-29,2025-09-30,0.8494349350000001,0.8497067270000002,0.8492565715,0.8496472725000002,143456135687.64932,148127969546.94144
2025-09-28,2025-09-29,0.8495453505,0.8495878180000002,0.8493075325000001,0.8494434285000001,94057784777.15321,148020987981.08655
2025-09-27,2025-09-28,0.849655766,0.849825636,0.8495113765,0.8495538440000001,138203589940.7133,147888401420.7788
2025-09-26,2025-09-27,0.8495793245000001,0.849893584,0.8495623375000002,0.8496472725000002,216680510043.34995,147314968540.28677
2025-09-25,2025-09-26,0.8495198700000001,0.849740701,0.849231091,0.849570831,180474101746.7597,146988921452.65793
2025-09-24,2025-09-25,0.8493754805000001,0.849570831,0.8492820520000001,0.8495538440000001,177676271598.375,146824972772.5238
2025-09-23,2025-09-24,0.8498341295,0.8499275580000001,0.84935,0.8493754805000001,177792384033.01596,146676137496.1465
2025-09-22,2025-09-23,0.849604805,0.8499020775000001,0.8495793245000001,0.8498681035000001,181316393364.15955,146139644266.4243
2025-09-21,2025-09-22,0.8495878180000002,0.8497661815000002,0.8495113765,0.8495963115,93539687519.1181,145880719434.62314
2025-09-20,2025-09-21,0.8496132985000001,0.8496642595,0.8495028830000001,0.8495963115,109927309398.65906,145660017364.42313
2025-09-19,2025-09-20,0.849604805,0.8496727530000001,0.849485896,0.8496217920000002,144280246829.92316,145518231487.94406
2025-09-18,2025-09-19,0.8495198700000001,0.849740701,0.849451922,0.8495368570000001,203151927614.79755,145305727233.3658
2025-09-17,2025-09-18,0.8495113765,0.849655766,0.8494179480000001,0.8495283635000002,149430754117.9883,145167453571.89545
2025-09-16,2025-09-17,0.8494774025000001,0.8496812465,0.8493245195000001,0.8495113765,148281705099.34314,144624863799.76578
2025-09-15,2025-09-16,0.8495963115,0.8497067270000002,0.849316026,0.8494774025000001,159460054411.20322,144623950312.46777
2025-09-14,2025-09-15,0.849774675,0.8498511165000001,0.8495878180000002,0.8496302855000001,140637851946.03467,144550090006.98132
2025-09-13,2025-09-14,0.8498171425000002,0.8499105710000002,0.849655766,0.8497831685000001,171954721902.84512,144264809386.83316
2025-09-12,2025-09-13,0.8496217920000002,0.8502842850000002,0.8494179480000001,0.8498171425000002,168432453973.7169,143973681056.0654
2025-09-11,2025-09-12,0.849485896,0.8496132985000001,0.8494179480000001,0.8495963115,162554145659.46753,143766166513.3799
2025-09-10,2025-09-11,0.849316026,0.8495793245000001,0.8492480780000001,0.8494604155000001,165528108796.74585,143554871019.95773
2025-09-09,2025-09-10,0.84935,0.849451922,0.8492480780000001,0.8493075325000001,167086656683.14743,143453449007.95865
2025-09-08,2025-09-09,0.8492395845000001,0.8494604155000001,0.8491886235,0.8493415065000002,127096555114.87187,143422640892.70682
2025-09-07,2025-09-08,0.8494774025000001,0.8498374285646432,0.8492650650000001,0.8492735585000001,83873328774.44272,143435943687.19965
2025-09-06,2025-09-07,0.8493584935000001,0.849485896,0.8492905455,0.849485896,120014948910.0131,143377210127.73752
2025-09-05,2025-09-06,0.8493584935000001,0.8494943895000001,0.8492650650000001,0.849366987,141135032479.94415,143016251833.17896
2025-09-04,2025-09-05,0.849570831,0.8496302855000001,0.849316026,0.84935,120355962998.78835,142875574910.8914
2025-09-03,2025-09-04,0.8493330130000001,0.8496812465,0.8492905455,0.8495623375000002,140614289128.6271,142754953330.47336
2025-09-02,2025-09-03,0.8492990390000001,0.8494264415,0.8491716365,0.8493245195000001,148414523201.25623,142710659893.49896
2025-09-01,2025-09-02,0.8493075325000001,0.8494689090000002,0.8492056105000001,0.8492990390000001,120040355371.80664,142696904215.17197
2025-08-31,2025-09-01,0.84935,0.8494434285000001,0.8492395845000001,0.84935,88590347275.13539,142441132865.6114
2025-08-30,2025-08-31,0.8494264415,0.8494264415,0.849231091,0.849366987,142280117846.1185,142296894234.69006
2025-08-29,2025-08-30,0.8493415065000002,0.8495453505,0.8492650650000001,0.849366987,161844281180.48727,142141033018.66302
2025-08-28,2025-08-29,0.8493754805000001,0.8494604155000001,0.8492225975000001,0.84935,155792643109.6895,142097081887.70816
2025-08-27,2025-08-28,0.8492820520000001,0.8495028830000001,0.8492056105000001,0.8493245195000001,155667971265.61285,142014861473.62762
2025-08-26,2025-08-27,0.8493584935000001,0.8494943895000001,0.8491801300000001,0.8494264415,199618447392.86597,141986346095.86105
2025-08-25,2025-08-26,0.8491716365,0.8494604155000001,0.8489932730000002,0.8493839740000001,206861500908.30353,141942653889.21817
