Start,End,Open,High,Low,Close,Volume,Market Cap
2025-12-27,2025-12-28,0.10368330106852289,0.10559027334932966,0.10358954855314115,0.10548743984090111,1093994229.7202854,17533841878.302418
2025-12-26,2025-12-27,0.10514554217929112,0.10765507875843691,0.1025483102287218,0.10371683852244151,1473496395.9893453,16909762587.583267
2025-12-25,2025-12-26,0.10905896153726183,0.10950143470082266,0.10458178358867003,0.10493275641722367,832213764.3071804,17450001009.14646
2025-12-24,2025-12-25,0.10982831589465632,0.11053766243265939,0.10757248532724226,0.10918235185333752,1168755884.7250388,18287168694.252365
2025-12-23,2025-12-24,0.11230454710728625,0.11338480336602204,0.10899828143237904,0.1097002712180969,1431975315.5699317,18621264270.3082
2025-12-22,2025-12-23,0.11168454039665594,0.11458520688518459,0.11053456413454675,0.11253157621563772,1319555725.2401001,18901141871.586536
2025-12-21,2025-12-22,0.11203351823290549,0.11298874527085387,0.1095264432687938,0.11125897838308477,791303343.8272725,18663621164.325924
2025-12-20,2025-12-21,0.11204764563062,0.11247873269889413,0.11104250302655774,0.11207017640127749,1391477020.7958035,18784832536.396633
2025-12-19,2025-12-20,0.10356522547877327,0.11316537955878485,0.10238445509712847,0.11227140516477252,2632659847.802287,17356141722.374794
2025-12-18,2025-12-19,0.10718677563012742,0.11084744126411261,0.10210883834566549,0.10362124335730385,2240807288.96295,16192489847.40659
2025-12-17,2025-12-18,0.11177110351665238,0.11529922687668291,0.10624890509341305,0.1071502186938577,1510560889.0666645,16738044442.843807
2025-12-16,2025-12-17,0.11026146778574117,0.11271508322863452,0.10841121227456438,0.11181899323730018,1893114855.980812,17404258678.49871
2025-12-15,2025-12-16,0.114187847529105,0.11713384837811033,0.10822370529931047,0.11017180322986275,1584407525.5670094,19073811500.43562
2025-12-14,2025-12-15,0.11783056942759305,0.11823083454886985,0.1135734144638213,0.1140465072104096,806036701.727191,19478757502.771797
2025-12-13,2025-12-14,0.11661962593010114,0.11879989305163739,0.11649123444244407,0.11815730259889697,1190294586.2901304,19744666536.775993
2025-12-12,2025-12-13,0.11916225454322091,0.12013377882686999,0.11440367145231785,0.11632280649982772,1626564574.6974206,19832695673.83708
2025-12-11,2025-12-12,0.12177767437888774,0.12181132570736153,0.1158870275394987,0.11909938461510798,2335135240.5272894,18227831426.108692
2025-12-10,2025-12-11,0.12580619054200348,0.12721223488200173,0.12126480893354637,0.12185901121831941,2202615008.352235,19299696859.402134
2025-12-09,2025-12-10,0.1209095888862606,0.12983091985080236,0.11844594562395155,0.12575947882305213,1847349215.085079,19767998220.04719
2025-12-08,2025-12-09,0.11786774152573141,0.12267883732152407,0.11736683944563725,0.12109131974570916,1793498649.952457,19530719381.129574
2025-12-07,2025-12-08,0.11890449463004511,0.12125014984889186,0.11478373027284094,0.11748044415542623,1015244857.2530578,19163627376.506947
2025-12-06,2025-12-07,0.11842274064160437,0.11932134557681222,0.11762673560677626,0.11866885410714345,1439576403.729131,19161892772.594345
2025-12-05,2025-12-06,0.12539327006803533,0.12595110148288788,0.11678467571427525,0.11851442319271045,1657990115.574108,19705322973.938816
2025-12-04,2025-12-05,0.12896109485186255,0.12994358695640074,0.12401286163308721,0.12530989346227345,1879592120.1036735,20532004007.955204
2025-12-03,2025-12-04,0.12361161412575743,0.1298509244668822,0.12347361331987586,0.12910547004840592,2355338639.804417,19736420083.52011
2025-12-02,2025-12-03,0.11517183416919355,0.12484622903681068,0.11443112036663379,0.12389868194635698,2064900603.9108052,18066894681.726337
2025-12-01,2025-12-02,0.12396027480098257,0.12396027480098257,0.11243875708159838,0.11527238752564446,2209717441.803579,17594108807.202927
2025-11-30,2025-12-01,0.12617220824646455,0.12783653248339827,0.12454203068076328,0.12454203068076328,943132808.6075686,19269984865.474186
2025-11-29,2025-11-30,0.12763310052244237,0.12798054927268931,0.1254628367432034,0.1262466886880148,1470393733.7951522,19258176980.98166
